Titles,Domestic gross total,Genre,Release Date,Number of Theaters,Production budget,Number of views,Number of editors,Number of edits
https://www.boxofficemojo.com/movies/?id=absolutelyanything.htm,0.27704978638632494,0.4557118529103621,0.3274181280982824,0.8004060518635471,0.5164829658796769,0.40508813861496906,0.4678295844305136,0.20257763258872052
https://www.boxofficemojo.com/movies/?id=manfromouterspace.htm,0.06950927052911304,0.5279334841879706,0.32298167651401866,0.857378988286209,0.41916596614790236,0.5105775065160021,0.885224037070729,0.30021783646831135
https://www.boxofficemojo.com/movies/?id=heatanddust2017.htm,0.8166595323824712,0.6053914285152424,0.6647128951914223,0.93299896557589,0.8497899619226054,0.710194606619235,0.526588119678496,0.18573333093799727
https://www.boxofficemojo.com/movies/?id=trafficked.htm,0.6481147553387097,0.6935242393028469,0.6530229012869725,0.974460160750948,0.8845651658395725,0.5852684203331343,0.49691620272232884,0.7079692021288847
https://www.boxofficemojo.com/movies/?id=bostongathr.htm,0.450617938348326,0.8927499343913399,0.9899040798742896,0.8403202732822228,0.06132596969766457,0.6730529949068086,0.39701054383576706,0.9765762347843318
https://www.boxofficemojo.com/movies/?id=harekrishnagathr.htm,0.292298121674363,0.7052019406500667,0.780046034788568,0.2371363966940604,0.3911463887948555,0.4852069132764083,0.519149749962387,0.31786711588686234
https://www.boxofficemojo.com/movies/?id=limportantcestdaimer.htm,0.7902182860784677,0.303465259821192,0.4064556357545892,0.9584628840991763,0.07969270795634797,0.8405987248052174,0.04284584743146258,0.02821784592287524
https://www.boxofficemojo.com/movies/?id=carriepilby.htm,0.25869020951150035,0.8215829383187332,0.4401526481236192,0.7105243337846175,0.7208980679149282,0.0005631393559215603,0.012278282410436048,0.04778783317278357
https://www.boxofficemojo.com/movies/?id=bobbijene.htm,0.9822766495110103,0.47366659290245705,0.6230500300346874,0.6217096909894305,0.1448936518260444,0.13169710557054726,0.2716213151106598,0.005031165734101561
https://www.boxofficemojo.com/movies/?id=alltheragesavedbysarno.htm,0.2949114496610252,0.5352265305472159,0.6438671980141125,0.15649172048976212,0.5448674735446598,0.19029745063630754,0.10519746033720867,0.08354484739950863
https://www.boxofficemojo.com/movies/?id=burden.htm,0.8494201003694067,0.1790081472012336,0.5573067111778631,0.11000526718065706,0.5823224042256747,0.745638521418475,0.8179090427878697,0.29566328345007176
https://www.boxofficemojo.com/movies/?id=glory2017.htm,0.12085307463766315,0.7919234581558937,0.20950338775042976,0.439592373209417,0.5251000701179833,0.8243717391042084,0.9479896679975464,0.39185426322598405
https://www.boxofficemojo.com/movies/?id=intenttodestorygathr.htm,0.32690569390549906,0.12957669426532026,0.23581530583420485,0.18881268784546157,0.39592903031811477,0.7335906636993057,0.7492142833367442,0.3436805761309797
https://www.boxofficemojo.com/movies/?id=mansfield6667.htm,0.9258544283019485,0.850067539984998,0.4690089425816142,0.38676117395829723,0.7888493451181443,0.028608916196938727,0.9933454414817323,0.5633789438147313
https://www.boxofficemojo.com/movies/?id=thelastshaman.htm,0.7084188439019984,0.1470442755994702,0.4813866740264402,0.43842078527441186,0.024149633547085103,0.4451574665885405,0.03605988621555278,0.9467001975354554
https://www.boxofficemojo.com/movies/?id=escapes.htm,0.8986698468885889,0.11049715511623115,0.31063525722882457,0.41447087104652014,0.4227592554169378,0.6602910679508429,0.92545506161748,0.22410762923494365
https://www.boxofficemojo.com/movies/?id=sacred.htm,0.6851389453611579,0.26581968312974413,0.22253025551857408,0.9420747902658125,0.298370865397354,0.3657637187898206,0.5490220759606569,0.965130444512519
https://www.boxofficemojo.com/movies/?id=badgrandmas.htm,0.5739318151384339,0.2138882840486983,0.19007726835062988,0.18395342874706133,0.5447204780848791,0.5216703920721804,0.9112504314997947,0.12440447497052298
https://www.boxofficemojo.com/movies/?id=harmonium.htm,0.8999647687570493,0.47997610984864414,0.42806912590310797,0.49014935191932585,0.9930549248310203,0.21954223140170104,0.22152429788781847,0.4411873690875212
https://www.boxofficemojo.com/movies/?id=foodevolution.htm,0.46569302727968864,0.4014720027183616,0.2975522565814218,0.55675485196503,0.9711272847287349,0.39665572498300017,0.4013334030011204,0.7964620918630864
https://www.boxofficemojo.com/movies/?id=swimteam.htm,0.7188086588367396,0.12168083539023011,0.6223737717130575,0.6611580498665175,0.4352172898245771,0.29633748979740626,0.8632596702626931,0.2460640291451669
https://www.boxofficemojo.com/movies/?id=thefreedomtomarry.htm,0.3435568839630736,0.6067560127851259,0.4665856271748203,0.25552456513054844,0.06779338746370944,0.9291494071688307,0.5316663471824424,0.49517940345307265
https://www.boxofficemojo.com/movies/?id=bravenewjersey.htm,0.9544173289959479,0.9438268878598155,0.7604102487265072,0.7917909091035847,0.7350324993078695,0.7546770275899592,0.8007767008815195,0.2710330934704839
https://www.boxofficemojo.com/movies/?id=33beyond.htm,0.8289718362791331,0.6581239920456217,0.5477402943155701,0.67191827255676,0.4542840256720969,0.3985501466066329,0.5977309303238744,0.9183750621639878
https://www.boxofficemojo.com/movies/?id=missioncontrol.htm,0.9306592354403861,0.6731724773047733,0.7621879417218346,0.37728247283768,0.5274103136455808,0.35857464194891264,0.49440191766609265,0.47722042883711113
https://www.boxofficemojo.com/movies/?id=dyingtoknow.htm,0.18602087268613,0.8387759338622991,0.5511739002349352,0.09902443392929916,0.6834304766952883,0.23780974952429867,0.948640750480775,0.8003214428041278
https://www.boxofficemojo.com/movies/?id=songofgranite.htm,0.24133042407529337,0.8406809835104837,0.3000949895126592,0.9641395518491922,0.20678329592586553,0.8113887810236851,0.9274549121184542,0.19495632608230706
https://www.boxofficemojo.com/movies/?id=allthequeenshorses.htm,0.8716882816428511,0.40615910099765695,0.3967650142075918,0.712891306059858,0.585049248212332,0.42640905087612513,0.1683163442829343,0.9723734128559421
https://www.boxofficemojo.com/movies/?id=charged.htm,0.6700034131187504,0.9354464442608385,0.2528203301344226,0.1562281164617495,0.669394188601488,0.12256289549201305,0.7636354348112595,0.4538507642639382
https://www.boxofficemojo.com/movies/?id=killsonwheels.htm,0.5609021412860642,0.845061757589503,0.6230742200707964,0.7026390573741772,0.640636437432755,0.14429394503597748,0.10178578134952887,0.7514704714021467
https://www.boxofficemojo.com/movies/?id=defininghope.htm,0.3187799499843942,0.4632745025081988,0.36748143193168903,0.07246875176677181,0.1777951069913034,0.41962373166475075,0.7282534980259525,0.9549212894676269
https://www.boxofficemojo.com/movies/?id=contemporarycolor.htm,0.2621609920595811,0.6083227834599472,0.4083714507926609,0.43347450479141914,0.3805476626087545,0.9252683055109094,0.6784706914841213,0.4219389703241313
https://www.boxofficemojo.com/movies/?id=shotmantraofrock.htm,0.6977385857247663,0.4125380707497669,0.0317099306539933,0.9213116691365247,0.5015258952207199,0.8999205906905031,0.8232427742599929,0.9872566470045618
https://www.boxofficemojo.com/movies/?id=porto.htm,0.9353388071267797,0.03669038944559733,0.8352374468769439,0.48286531930845555,0.8117397154394608,0.5857086043516951,0.3206784670996571,0.3176822373801047
https://www.boxofficemojo.com/movies/?id=rebelsonpointe.htm,0.6274045602401692,0.07358233173663187,0.547989710506806,0.5174447877547471,0.8983391477203714,0.08694425854895516,0.14393405733592235,0.3801154002267436
https://www.boxofficemojo.com/movies/?id=paradise2017.htm,0.9608285363530263,0.3949620380252977,0.8387715017521362,0.7605623354796398,0.0657277088918431,0.015999438921354137,0.8482751078168471,0.582013760317331
https://www.boxofficemojo.com/movies/?id=6below.htm,0.059412988107000464,0.7985796809898982,0.6362874930074743,0.6123974603502704,0.8296583265367056,0.597896149455013,0.8305873099655156,0.4058946669142546
https://www.boxofficemojo.com/movies/?id=vincegiordano.htm,0.7176407875098648,0.33323732664356165,0.1986573683893933,0.7136011301612384,0.8598646411527221,0.3884434359313189,0.8295366084877458,0.536103021690182
https://www.boxofficemojo.com/movies/?id=thefarthest.htm,0.19839725442915612,0.8332179254718431,0.7173085516336817,0.18604047678792845,0.9909976501107864,0.5042576135938808,0.14043361350514083,0.3428876923908232
https://www.boxofficemojo.com/movies/?id=lastmeninaleppo.htm,0.8183257628501969,0.33820210329203215,0.406617326380307,0.6713408092726834,0.48043082579822505,0.44260854860847987,0.2834932155537838,0.9324026540310019
https://www.boxofficemojo.com/movies/?id=antarcticaicesky.htm,0.3477517127827505,0.8196884452360217,0.39765156430000503,0.5323399851894799,0.03001382566944788,0.7394263464268797,0.39931335337454865,0.14670793283218286
https://www.boxofficemojo.com/movies/?id=brotherhoodofblades2.htm,0.4551127921771333,0.8453613401975208,0.6323284853273563,0.4131865674649161,0.325031053142794,0.37690388635376226,0.673867987870196,0.950707480174941
https://www.boxofficemojo.com/movies/?id=abracadabra.htm,0.2720959916170266,0.3330390063425154,0.1087621070820054,0.214910605468565,0.2624069470814532,0.8183218148262844,0.4790336827041326,0.7366707450809545
https://www.boxofficemojo.com/movies/?id=timetoday.htm,0.6206805645976244,0.6479427089660974,0.786353609386542,0.3455557765097025,0.8502743114090068,0.6229425580355071,0.04252788845702116,0.22767307924080882
https://www.boxofficemojo.com/movies/?id=afterlove.htm,0.8333338863929671,0.3919454190936047,0.23066215570280635,0.8376808384144192,0.5651811951661425,0.043562688763867374,0.4725464658306513,0.6877645439348921
https://www.boxofficemojo.com/movies/?id=redtrees.htm,0.22474678694855466,0.1713763972486333,0.6076577335417666,0.9651431970116462,0.9119846775446263,0.5539966093156558,0.620167243339719,0.40622132029384295
https://www.boxofficemojo.com/movies/?id=legendofthenagapearls.htm,0.4879060618050812,0.6103176465250109,0.20615826651247904,0.9762325874650873,0.4649137149931599,0.1359191537829848,0.17010729992405726,0.9343376995963791
https://www.boxofficemojo.com/movies/?id=shadowman.htm,0.09199029026727457,0.08039212020934805,0.024592504778364943,0.8981635776713663,0.8682860147246473,0.9538945616125755,0.5885253932094595,0.13392733923805733
https://www.boxofficemojo.com/movies/?id=intenttodestroy.htm,0.06927199514443372,0.773686400068241,0.1638921463950339,0.10450028276040924,0.8130965094213386,0.1869142665828657,0.9048068920456381,0.09851915709462922
https://www.boxofficemojo.com/movies/?id=taipeistory2017.htm,0.8188363136258452,0.18680023301964555,0.3454512460607486,0.34685390170687835,0.8348718335351213,0.008595749024667088,0.17804565574316022,0.046712791604494264
https://www.boxofficemojo.com/movies/?id=permanent.htm,0.8324840075478747,0.6312883549787006,0.18380459412535322,0.33926768222190873,0.0987721063078334,0.891082625940811,0.4714576681723206,0.12693362656396912
https://www.boxofficemojo.com/movies/?id=junction48.htm,0.4015445459985215,0.559497307601409,0.15978433360252753,0.6653101304731971,0.8674686361804843,0.21222262550630078,0.3457689875702171,0.02276069560367311
https://www.boxofficemojo.com/movies/?id=insearchoffellini.htm,0.4586173633755334,0.8095959863704317,0.8519946348942548,0.7008430326002336,0.9178424784101783,0.056159434272790576,0.34817630032081326,0.08628115560328764
https://www.boxofficemojo.com/movies/?id=heal2017.htm,0.1979718400696311,0.5987679733238759,0.5422926879718145,0.7310955532443086,0.5451233051048626,0.8180213518860234,0.16246955040171074,0.9868579446904426
https://www.boxofficemojo.com/movies/?id=blind.htm,0.7270920539397572,0.9924377132460717,0.9655410539517185,0.4296981488585877,0.5512564384712825,0.04259930635151077,0.35782418423177786,0.7464792876692556
https://www.boxofficemojo.com/movies/?id=felicite.htm,0.17189040549347256,0.12423909788057463,0.6558620312228278,0.9636627973622113,0.16766388890705497,0.7477178290046771,0.9342704975580931,0.8667848828122526
https://www.boxofficemojo.com/movies/?id=sevenbeauties2017.htm,0.058413821682515965,0.7428798725558369,0.3225618269016661,0.7466043301893469,0.5785702729748491,0.7224442418703029,0.9039878750813543,0.16534124166183184
https://www.boxofficemojo.com/movies/?id=4daysinfrance.htm,0.5334123962549445,0.3338237449716439,0.4146009837207534,0.9101964289116873,0.1967475484583272,0.6144883164152647,0.5008216276629885,0.9959296646876113
https://www.boxofficemojo.com/movies/?id=stayingvertical.htm,0.5284097367848698,0.6740461308529694,0.7315042859689089,0.8172700246788537,0.7675454251688826,0.882828418869242,0.8785954629263913,0.37050665901234614
https://www.boxofficemojo.com/movies/?id=deadawake2017.htm,0.7872990066827333,0.2705056113825347,0.25692062788802106,0.5448092972442449,0.0017241894586020878,0.22477857754975772,0.08458740190956415,0.4940975629652431
https://www.boxofficemojo.com/movies/?id=besidebowie.htm,0.19583360733723854,0.5286637518542782,0.2155674493084282,0.21344091965503764,0.4573917482551413,0.7718314884931928,0.7918640020413313,0.8176233073512251
https://www.boxofficemojo.com/movies/?id=saigonbodyguards.htm,0.23927742480443137,0.6713675746142725,0.7253757349770384,0.49514727168709927,0.2942770847291811,0.40492044209212363,0.806641046648109,0.3805900008983619
https://www.boxofficemojo.com/movies/?id=thepathologicaloptimist.htm,0.893317410476743,0.1582890985092109,0.6437069414920163,0.45992434110463953,0.9807780570491903,0.09074323710868648,0.8884153170556703,0.08529711688429376
https://www.boxofficemojo.com/movies/?id=ugetsu2017.htm,0.09325726296256764,0.22820149436782888,0.5765069250713478,0.08679182161469812,0.6520095432173844,0.28292380374461257,0.4986748905590841,0.3415201731020623
https://www.boxofficemojo.com/movies/?id=sweetvirginia.htm,0.31086199188742536,0.5393069214853452,0.38644512040082935,0.9828071270809259,0.2861150023416803,0.5305975399454508,0.6951449298134307,0.9504652384649602
https://www.boxofficemojo.com/movies/?id=challenge2017.htm,0.15356933787921867,0.9668997879847803,0.38772745264498765,0.009638272790880587,0.07189020749716679,0.5074581840043957,0.764447651500686,0.1409820556038488
https://www.boxofficemojo.com/movies/?id=lovesong.htm,0.5228203048600508,0.5924190208582221,0.3445091956061478,0.14355568404172891,0.05762463244908156,0.46241943560228216,0.5621460401710195,0.4753780443320659
https://www.boxofficemojo.com/movies/?id=clarence2017.htm,0.3610542845932354,0.8020578833616977,0.1836674306785081,0.6924800265251357,0.929754296599449,0.09106446788995093,0.6524800919806347,0.6722583098291529
https://www.boxofficemojo.com/movies/?id=paintedwoman.htm,0.9617491056277229,0.8065064379273793,0.9541092164447622,0.8664686029277662,0.8607210220369345,0.8841439047783207,0.8543091329346602,0.19213197930215886
https://www.boxofficemojo.com/movies/?id=amelia2.htm,0.8394705078965531,0.42777937490524287,0.9713789771564124,0.8526563953048472,0.8917367296412646,0.4658729315633974,0.18197999227528605,0.19289234662752475
https://www.boxofficemojo.com/movies/?id=sunshinemakers.htm,0.9867627112367873,0.7557246946293394,0.6031881351487286,0.19433581991435056,0.7600162091871376,0.6105055481461026,0.9510410112541463,0.06809562924363743
https://www.boxofficemojo.com/movies/?id=pelletheconqueror2017.htm,0.03068726798200616,0.23815305373894324,0.28026323778852424,0.5602212323292758,0.8571224061335462,0.3777474754453437,0.4555624935642537,0.39715625445762714
https://www.boxofficemojo.com/movies/?id=machines.htm,0.4166635967706833,0.40924300086467014,0.021801303752537637,0.763170494731139,0.06863663185128954,0.2301061555074888,0.1666401430960316,0.379868015784635
https://www.boxofficemojo.com/movies/?id=livingproof.htm,0.5252364775495165,0.34131901880849025,0.6519761118376115,0.4084930735225967,0.375373255983143,0.964115842567574,0.061021358494680156,0.0014482603681765793
https://www.boxofficemojo.com/movies/?id=misskietschildren.htm,0.40559987145227694,0.30777452697721364,0.6407500236320757,0.9151608585122143,0.6048036782557455,0.3500978962787419,0.07263107084740694,0.42905575280107944
https://www.boxofficemojo.com/movies/?id=thirststreet.htm,0.42689159304793123,0.0936591849912638,0.22678075039379741,0.4646772355827904,0.926563336350206,0.5520067385636405,0.5097806219411077,0.576556702342254
https://www.boxofficemojo.com/movies/?id=lycan.htm,0.17062657626633193,0.34776085780599675,0.47366162001883305,0.9418726973671345,0.4866043396517039,0.5079223497861649,0.8893479991019062,0.9521221945867313
https://www.boxofficemojo.com/movies/?id=theeyes.htm,0.02000541058430405,0.7585761386332017,0.21089760822377546,0.12455355196894269,0.7876942553294218,0.23073183350507398,0.5665511318829368,0.29116302775603997
https://www.boxofficemojo.com/movies/?id=julianschnabel.htm,0.8126804351534269,0.5914229812375821,0.6285878904260426,0.7379745158315546,0.3371019648935589,0.373491488778275,0.8927192912355639,0.8757373985575232
https://www.boxofficemojo.com/movies/?id=amnesia.htm,0.8393001144286152,0.5609549318245415,0.4544437775799507,0.6414139795554211,0.3940555630081316,0.48727352923306755,0.5241291066838549,0.7986337709687527
https://www.boxofficemojo.com/movies/?id=stepgathr.htm,0.23412011070946026,0.8237589719752709,0.9108892942740967,0.7701899866470338,0.6894551882833256,0.7840089791575636,0.31015148114115554,0.29201028974714693
https://www.boxofficemojo.com/movies/?id=maigretsetsatrap2017.htm,0.018216691855597378,0.7406390446929393,0.6804687938811722,0.05531179962934185,0.256777035377586,0.3551083287449277,0.8548253606879149,0.6032797589944495
https://www.boxofficemojo.com/movies/?id=thecountrydoctor.htm,0.4269205977315642,0.8648706457766093,0.9820401042495032,0.10957052475181484,0.7373300565996711,0.678717355707574,0.5860357199555769,0.9833933208830986
https://www.boxofficemojo.com/movies/?id=wearetheflesh.htm,0.3434073502534518,0.8429676480171817,0.564247116165416,0.6811099189722458,0.9066951371558906,0.04174947454436484,0.33738827901914004,0.9771327948699374
https://www.boxofficemojo.com/movies/?id=gilbert.htm,0.7193457380225375,0.3020315458397279,0.22490027323816875,0.6474759646663238,0.43126777685745843,0.21434863137128102,0.17892999107203067,0.4688514119991165
https://www.boxofficemojo.com/movies/?id=natasha.htm,0.19457552781921017,0.23105202789733204,0.8817331636441225,0.061816619761515534,0.21888504005959442,0.509525444138909,0.6322216625246402,0.8428039445543289
https://www.boxofficemojo.com/movies/?id=mrchibbs.htm,0.14859759763003955,0.6351479999570551,0.5269380185025498,0.6763877541643818,0.5845400211721792,0.6796986958723944,0.1414997116901272,0.25139155167036575
https://www.boxofficemojo.com/movies/?id=servedlikeagirl.htm,0.9808261799621503,0.784705220826349,0.31206098658666725,0.6536393223750284,0.19256234942862505,0.39135148620999205,0.41535057065590386,0.21479545531147415
https://www.boxofficemojo.com/movies/?id=anatahan2017.htm,0.9009576629674533,0.021517666187473083,0.3234554693938152,0.4276769832652201,0.7685671150629063,0.5279667188679017,0.26472754723493264,0.9540686582223046
https://www.boxofficemojo.com/movies/?id=fromnowhere.htm,0.4821747886487755,0.39635072294218066,0.974347961665011,0.33817210994551594,0.6243514029087933,0.5509705345583941,0.1717074989412557,0.6814046643940002
https://www.boxofficemojo.com/movies/?id=sweptaway2017.htm,0.6273768000941501,0.8799034772952421,0.07162884863140928,0.7304080882759434,0.3208356492662051,0.6488615580793964,0.6720538332400413,0.9859181226785053
https://www.boxofficemojo.com/movies/?id=theballadofleftybrown.htm,0.24967837835592654,0.31959474717301506,0.6963096696522564,0.7595877612749369,0.8920859450540595,0.34812422241741414,0.1326182872856515,0.849303643951834
https://www.boxofficemojo.com/movies/?id=overdrive.htm,0.7179978691128467,0.19288075999285992,0.07320848371567523,0.3748332667022598,0.6942082714966737,0.6393311254294761,0.5916483002806646,0.03822505576761215
https://www.boxofficemojo.com/movies/?id=mauriziocattelan.htm,0.48261211051995967,0.7862774557941162,0.7799689644285415,0.9372574674580993,0.3052821379529759,0.44175608802191957,0.513307141098363,0.4680964146019072
https://www.boxofficemojo.com/movies/?id=thewronglight.htm,0.68006407941462,0.387341635934068,0.4653682631859658,0.8328786244936403,0.5986202092860681,0.46643392445719933,0.4564427718836439,0.7689303479392254
https://www.boxofficemojo.com/movies/?id=birthright.htm,0.9712591260611091,0.6998668477110549,0.2355050392839506,0.3663628123225574,0.3761027647713371,0.524601695323098,0.8360127038156209,0.8041109798020958
https://www.boxofficemojo.com/movies/?id=frankserpico.htm,0.13741683929688553,0.4608949689907329,0.9356999258556488,0.06509396550119484,0.36483761461233344,0.8288902103472076,0.4267948032506712,0.3506039953425525
https://www.boxofficemojo.com/movies/?id=bigtime.htm,0.26513678315785905,0.4758904199640268,0.22700283651754738,0.5572376608898189,0.7253463966842244,0.3080831613014804,0.744359286692277,0.23394124397945648
https://www.boxofficemojo.com/movies/?id=anotherwolfcop.htm,0.33031305677567424,0.978815273223049,0.5705636023744637,0.9618819268308794,0.07853978970426623,0.9568512556978166,0.15811735449781505,0.20993826365914403
https://www.boxofficemojo.com/movies/?id=thejazzfuneral.htm,0.5552636337705669,0.019577363718208396,0.6039751105425137,0.2751652599339619,0.34583628877765593,0.7985112506219931,0.2026373821009093,0.33313018050066223
https://www.boxofficemojo.com/movies/?id=thedarkbelow.htm,0.899464634663839,0.41711371846328105,0.05171853526125425,0.7338462517526881,0.3368990572206352,0.9403000803364734,0.84863582246365,0.5644118858513798
https://www.boxofficemojo.com/movies/?id=akindofloving2017.htm,0.18336529536189117,0.9776176697228184,0.34194082476756005,0.11072057567917537,0.16602228346006986,0.1538343278552935,0.8736461058870463,0.7667675606915786
https://www.boxofficemojo.com/movies/?id=footnotes.htm,0.7755668912736968,0.1003875693997156,0.511439029166339,0.3264796767439996,0.9752863762220543,0.4613582081787907,0.00891577910622865,0.36737477549251485
https://www.boxofficemojo.com/movies/?id=suntan.htm,0.5386840456760474,0.8352075375510701,0.5452770007499264,0.42427469317070043,0.7028040013168367,0.5285513866563335,0.376940455840697,0.5725846940266615
https://www.boxofficemojo.com/movies/?id=thepersianconnection.htm,0.6761462801611551,0.631532816092969,0.6023224910862661,0.7280269157543285,0.03335674692210422,0.7667372665207121,0.185399729710498,0.03945804562128774
https://www.boxofficemojo.com/movies/?id=elizabethblue.htm,0.18236271356813882,0.6135037810900702,0.1524081837740865,0.8949519419463793,0.6053889486236598,0.9014617398883326,0.18868630705420253,0.097437925277575
https://www.boxofficemojo.com/movies/?id=scum17.htm,0.7256740812930083,0.4635951988256709,0.3513576571470639,0.9343201828654006,0.8820030318142404,0.7914172587238713,0.24496366833134708,0.5157728536895251
https://www.boxofficemojo.com/movies/?id=lastrampage.htm,0.2057918470128538,0.70023293644916,0.9644127090399025,0.8651078134784771,0.5061627204611543,0.8127780100396459,0.273839621398718,0.9497654849129231
https://www.boxofficemojo.com/movies/?id=inseparables.htm,0.18332232656020542,0.4818530356844173,0.6629611878084651,0.8413697695875524,0.3052854128183565,0.7175657005568684,0.37541093878603715,0.4907096430038932
https://www.boxofficemojo.com/movies/?id=theskyjackerstale.htm,0.011775595714994425,0.644545657121915,0.3853594978440146,0.1222445041463679,0.8270611410036778,0.6572989557932036,0.9306382479639185,0.7041814558299259
https://www.boxofficemojo.com/movies/?id=inthestepsoftrishabrown.htm,0.9089889899865872,0.3519781247645539,0.24807286113753535,0.770008633725037,0.07865668456668051,0.5964352523457752,0.43105910890649957,0.2531173320008039
https://www.boxofficemojo.com/movies/?id=arisefromdarkness.htm,0.8688325655722458,0.5285632917823028,0.7198510661124247,0.16291142248206292,0.5593880205999283,0.6547633695550298,0.11263604674597782,0.6059778671586263
https://www.boxofficemojo.com/movies/?id=thefuzz.htm,0.9354926688537657,0.919017631138205,0.8426185369077195,0.8659732250559455,0.3749735690746432,0.7778030468554227,0.919596869557614,0.5578731557923927
https://www.boxofficemojo.com/movies/?id=onwingsofeagles.htm,0.07666403746582473,0.916573062097201,0.6306270338881479,0.653544318022411,0.741374584988665,0.061738001235988604,0.11520906613288018,0.1542433528578886
https://www.boxofficemojo.com/movies/?id=tadeojones2.htm,0.8574276212845813,0.22845144530115247,0.47110134348157107,0.49053894408009835,0.9697899198790718,0.7511857087183783,0.17798515351900546,0.62732189349788
https://www.boxofficemojo.com/movies/?id=thework.htm,0.20928667482288665,0.6160734016703286,0.4159675354775203,0.4416063853873222,0.22635437312742435,0.34641715170129417,0.7247191225381024,0.04252696846116699
https://www.boxofficemojo.com/movies/?id=thevault.htm,0.5884944477310784,0.4681185341548465,0.38155818950801235,0.9917095145731968,0.9381759844717505,0.9758198894282851,0.041972343366970755,0.33447816913328765
https://www.boxofficemojo.com/movies/?id=trespassagainstus.htm,0.234354747009344,0.9618469898618216,0.9954250579676507,0.6238866550434266,0.33368858969922965,0.7064144353260836,0.5006658752127312,0.9178829557178957
https://www.boxofficemojo.com/movies/?id=theardennes.htm,0.26155502043641077,0.10707968591239303,0.7831245906748638,0.7590859859331601,0.3083301414856259,0.4444162676052754,0.6694932457826016,0.049959075470454306
https://www.boxofficemojo.com/movies/?id=lachinoise2017.htm,0.3298990761820736,0.642717399924745,0.3307747463450308,0.8977252027245789,0.31594987300347144,0.2514540486078596,0.6528396251353419,0.019382759382365555
https://www.boxofficemojo.com/movies/?id=noculpesalkarma.htm,0.7731753139901361,0.4442671306099306,0.4560756189668155,0.5640359112587635,0.4867143929509502,0.8494277491785797,0.031860648297887595,0.9771095597208803
https://www.boxofficemojo.com/movies/?id=oro.htm,0.759747403902521,0.30034853174420906,0.7868575603202288,0.6882886416153992,0.39479118274126623,0.5704011110889458,0.08534318723888912,0.28192335420027026
https://www.boxofficemojo.com/movies/?id=icaros.htm,0.3166360052072047,0.4844373048961985,0.7955674879065789,0.9049454789559962,0.5826276170550498,0.9708194287878616,0.5024574918699724,0.44711771290606594
https://www.boxofficemojo.com/movies/?id=thereaganshow.htm,0.5120738393340223,0.8746006421370183,0.9391926162498746,0.8937695425904184,0.5969368197683349,0.026826529197971127,0.6664701182307066,0.8449688380225242
https://www.boxofficemojo.com/movies/?id=manfromearthholocene.htm,0.41788209990253455,0.10655534472636818,0.6153217322260953,0.30684086499441465,0.21735084674608696,0.9339943720877952,0.45924381768270006,0.42628252641745956
https://www.boxofficemojo.com/movies/?id=reset.htm,0.5218278572697916,0.6941026166617811,0.19939699529536825,0.19308745643133263,0.4917820882217334,0.35718084348351775,0.49983013542554056,0.3306166603737474
https://www.boxofficemojo.com/movies/?id=badluckygoat.htm,0.25929800873424724,0.990663871190968,0.4834927411398452,0.48522184060653717,0.21870311535926978,0.19246707887210612,0.5878415040308776,0.2063249889852199
https://www.boxofficemojo.com/movies/?id=tournament.htm,0.519765993482864,0.6615989836164666,0.6598156413531963,0.6574180880922853,0.1549544337153821,0.5498478618843149,0.745266674467645,0.5828802294544715
https://www.boxofficemojo.com/movies/?id=companytown.htm,0.11568522500554801,0.8716817617260861,0.16006119972512722,0.5205361134077353,0.413856934302292,0.6822748247569614,0.2684107563079813,0.6352745751055063
https://www.boxofficemojo.com/movies/?id=starlessdreams.htm,0.8454564492815655,0.022051051279759593,0.9592087828973451,0.8171140970643984,0.6733000811434866,0.4900811390274168,0.5928939488181311,0.5325000018481177
https://www.boxofficemojo.com/movies/?id=shot17.htm,0.1101345522669559,0.47175951042382813,0.7422826696020851,0.49043738444361595,0.8606076036260539,0.1014604149873356,0.9795295647474438,0.7889497210808213
https://www.boxofficemojo.com/movies/?id=nightschool2017.htm,0.6676835670279998,0.6265843427335441,0.1363449216900685,0.3992933598773587,0.6866303243323871,0.6948047133190136,0.28958455232214264,0.7438815251054185
https://www.boxofficemojo.com/movies/?id=iloveyouboth.htm,0.37774694663473574,0.7755383657418513,0.5866558601059352,0.7607938810292669,0.978345725623805,0.5630767173018316,0.21082379099968107,0.9079612229045896
https://www.boxofficemojo.com/movies/?id=tribesofpalosverdes.htm,0.00985136458832736,0.5233198052150764,0.0007723366806274834,0.8751751815743686,0.4941047007716596,0.4709123642437486,0.6070859882816265,0.41736934301929984
https://www.boxofficemojo.com/movies/?id=shakespearewallah2017.htm,0.059796309166576966,0.5424627646271296,0.9165931309021539,0.043184967237061556,0.07660121534998343,0.364352330738718,0.1835188917008549,0.45531686912315017
https://www.boxofficemojo.com/movies/?id=aboycalledpo.htm,0.9362805076632277,0.1778700186298502,0.062941073730157,0.496697816354602,0.8617131134792756,0.7850632807130291,0.5633720609485526,0.7533654782775224
https://www.boxofficemojo.com/movies/?id=vengeancelovestory.htm,0.8641657644394749,0.20231519259518627,0.9266071925614195,0.8925383529679198,0.5072993213669723,0.2679259799298882,0.8400214441300371,0.3894408112782506
